Invoice_ID,Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales,Cost,Profit,Region,Payment_Method,Year,Month,Month_Name,Month_Year,Quarter,Weekday,Week_Number,Profit_Margin_%,Revenue_Per_Unit,Is_Weekend,High_Value_Order
INV00749,2023-05-10,CUST1064,Product6073,Atorvastatin 20Mg,Prescription Drugs,5,777.7,3888.5,3336.19,552.31,Central Branch,Cash,2023,5,May,May-2023,Q2,Wednesday,19,14.2,777.7,False,True
INV00750,2023-09-13,CUST1030,Product2790,Heating Pad,Medical Devices,5,1726.84,8634.2,6115.46,2518.74,East Branch,Cash,2023,9,Sep,Sep-2023,Q3,Wednesday,37,29.17,1726.84,False,True
INV00751,2023-11-09,CUST1049,Product3032,Teething Gel,Baby & Mother Care,7,533.83,3736.81,3038.47,698.34,Central Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Thursday,45,18.69,533.83,False,True
INV00752,2023-03-26,CUST1046,Product5651,Moisturizer Cream,Cosmetics & Skincare,3,522.51,1567.53,933.71,633.82,West Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Sunday,12,40.43,522.51,True,False
INV00753,2023-01-30,CUST1111,Product8282,Baby Food 200G,Baby & Mother Care,3,740.55,2221.65,1668.34,553.31,South Branch,Cash,2023,1,Jan,Jan-2023,Q1,Monday,5,24.91,740.55,False,False
INV00754,2023-11-24,CUST1040,Product9159,Sunscreen Spf50,Cosmetics & Skincare,3,355.08,1065.24,542.64,522.6,East Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Friday,47,49.06,355.08,False,False
INV00755,2023-06-16,CUST1033,Product9146,Cetirizine 10Mg,Otc Medicines,6,193.3,1159.8,881.53,278.27,West Branch,Cash,2023,6,Jun,Jun-2023,Q2,Friday,24,23.99,193.3,False,False
INV00756,2023-01-26,CUST1106,Product7875,Glucometer,Medical Devices,1,1045.66,1045.66,718.76,326.9,West Branch,Upi,2023,1,Jan,Jan-2023,Q1,Thursday,4,31.26,1045.66,False,False
INV00757,2023-09-26,CUST1107,Product6984,Nebulizer,Medical Devices,1,1630.01,1630.01,1301.3,328.71,West Branch,Cash,2023,9,Sep,Sep-2023,Q3,Tuesday,39,20.17,1630.01,False,False
INV00758,2023-07-24,CUST1130,Product2392,Omega-3 Capsules,Supplements & Vitamins,2,208.51,417.02,217.71,199.31,North Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Monday,30,47.79,208.51,False,False
INV00759,2023-03-13,CUST1017,Product2782,Teething Gel,Baby & Mother Care,2,742.56,1485.12,1004.33,480.79,West Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Monday,11,32.37,742.56,False,False
INV00760,2023-09-19,CUST1099,Product4981,Baby Food 200G,Baby & Mother Care,2,1382.48,2764.96,2081.79,683.17,South Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Tuesday,38,24.71,1382.48,False,False
INV00761,2023-03-30,CUST1138,Product2524,Baby Powder,Baby & Mother Care,7,749.98,5249.86,4147.98,1101.88,Central Branch,Upi,2023,3,Mar,Mar-2023,Q1,Thursday,13,20.99,749.98,False,True
INV00762,2023-09-26,CUST1034,Product5898,Giloy Juice,Herbal & Ayurvedic,1,165.57,165.57,113.67,51.9,South Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Tuesday,39,31.35,165.57,False,False
INV00763,2023-09-04,CUST1067,Product4281,Baby Powder,Baby & Mother Care,7,158.96,1112.72,722.12,390.6,North Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Monday,36,35.1,158.96,False,False
INV00764,2023-05-01,CUST1129,Product4675,Ashwagandha Tablets,Herbal & Ayurvedic,4,580.35,2321.4,1295.73,1025.67,West Branch,Upi,2023,5,May,May-2023,Q2,Monday,18,44.18,580.35,False,False
INV00765,2023-10-20,CUST1150,Product1355,Tulsi Drops,Herbal & Ayurvedic,2,132.24,264.48,175.32,89.16,Central Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Friday,42,33.71,132.24,False,False
INV00766,2023-05-23,CUST1043,Product6839,Zinc Tablets,Supplements & Vitamins,2,372.69,745.38,514.5,230.88,West Branch,Credit Card,2023,5,May,May-2023,Q2,Tuesday,21,30.97,372.69,False,False
INV00767,2023-06-15,CUST1029,Product5601,Paracetamol 500Mg,Otc Medicines,3,131.71,395.13,315.54,79.59,East Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Thursday,24,20.14,131.71,False,False
INV00768,2023-10-21,CUST1065,Product2428,Baby Diaper Pack,Baby & Mother Care,1,287.82,287.82,199.57,88.25,Central Branch,Cash,2023,10,Oct,Oct-2023,Q4,Saturday,42,30.66,287.82,True,False
INV00769,2023-12-22,CUST1017,Product3686,Omega-3 Capsules,Supplements & Vitamins,3,576.79,1730.37,963.89,766.48,West Branch,Upi,2023,12,Dec,Dec-2023,Q4,Friday,51,44.3,576.79,False,False
INV00770,2023-09-05,CUST1085,Product5362,Omega-3 Capsules,Supplements & Vitamins,4,376.39,1505.56,822.9,682.66,Central Branch,Cash,2023,9,Sep,Sep-2023,Q3,Tuesday,36,45.34,376.39,False,False
INV00771,2023-06-10,CUST1031,Product8690,Glucometer,Medical Devices,3,779.71,2339.13,1736.77,602.36,Central Branch,Debit Card,2023,6,Jun,Jun-2023,Q2,Saturday,23,25.75,779.71,True,False
INV00772,2023-01-02,CUST1058,Product3739,Ashwagandha Tablets,Herbal & Ayurvedic,2,444.71,889.42,690.81,198.61,Central Branch,Upi,2023,1,Jan,Jan-2023,Q1,Monday,1,22.33,444.71,False,False
INV00773,2023-05-28,CUST1130,Product3975,Nebulizer,Medical Devices,5,2583.86,12919.3,8867.43,4051.87,South Branch,Cash,2023,5,May,May-2023,Q2,Sunday,21,31.36,2583.86,True,True
INV00774,2023-11-03,CUST1147,Product8727,Ors Sachets,Otc Medicines,1,69.3,69.3,46.46,22.84,Central Branch,Upi,2023,11,Nov,Nov-2023,Q4,Friday,44,32.96,69.3,False,False
INV00775,2023-10-05,CUST1131,Product3868,Amoxicillin 500Mg,Prescription Drugs,3,575.16,1725.48,1307.9,417.58,Central Branch,Cash,2023,10,Oct,Oct-2023,Q4,Thursday,40,24.2,575.16,False,False
INV00776,2023-07-19,CUST1016,Product8027,Hair Oil,Cosmetics & Skincare,5,391.22,1956.1,1000.8,955.3,South Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Wednesday,29,48.84,391.22,False,False
INV00777,2023-09-13,CUST1128,Product8135,Antiseptic Cream,Cosmetics & Skincare,5,50.47,252.35,115.89,136.46,West Branch,Cash,2023,9,Sep,Sep-2023,Q3,Wednesday,37,54.08,50.47,False,False
INV00778,2023-07-27,CUST1024,Product6424,Vitamin C 500Mg,Otc Medicines,4,51.89,207.56,154.67,52.89,North Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Thursday,30,25.48,51.89,False,False
INV00779,2023-01-16,CUST1029,Product9624,Vitamin C 500Mg,Otc Medicines,4,215.88,863.52,668.86,194.66,East Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Monday,3,22.54,215.88,False,False
INV00780,2023-07-05,CUST1019,Product8860,Amoxicillin 500Mg,Prescription Drugs,5,800.85,4004.25,3194.74,809.51,Central Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Wednesday,27,20.22,800.85,False,True
INV00781,2023-08-19,CUST1017,Product8799,Tulsi Drops,Herbal & Ayurvedic,2,334.96,669.92,392.06,277.86,South Branch,Cash,2023,8,Aug,Aug-2023,Q3,Saturday,33,41.48,334.96,True,False
INV00782,2023-12-10,CUST1091,Product6519,Bp Monitor,Medical Devices,4,2083.81,8335.24,5454.03,2881.21,Central Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Sunday,49,34.57,2083.81,True,True
INV00783,2023-01-07,CUST1016,Product2447,Cough Syrup,Otc Medicines,5,167.63,838.15,635.24,202.91,East Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Saturday,1,24.21,167.63,True,False
INV00784,2023-08-16,CUST1134,Product5055,Breast Pump,Baby & Mother Care,3,737.28,2211.84,1386.59,825.25,North Branch,Cash,2023,8,Aug,Aug-2023,Q3,Wednesday,33,37.31,737.28,False,False
INV00785,2023-11-13,CUST1103,Product8734,Iron Supplement,Supplements & Vitamins,1,366.29,366.29,209.77,156.52,East Branch,Insurance,2023,11,Nov,Nov-2023,Q4,Monday,46,42.73,366.29,False,False
INV00786,2023-08-25,CUST1142,Product4253,Omeprazole 20Mg,Prescription Drugs,6,786.15,4716.9,3710.56,1006.34,South Branch,Cash,2023,8,Aug,Aug-2023,Q3,Friday,34,21.33,786.15,False,True
INV00787,2023-10-12,CUST1142,Product4513,Chyawanprash 500G,Herbal & Ayurvedic,7,455.8,3190.6,2254.41,936.19,South Branch,Cash,2023,10,Oct,Oct-2023,Q4,Thursday,41,29.34,455.8,False,False
INV00788,2023-04-26,CUST1037,Product9328,Knee Support,Medical Devices,6,2651.23,15907.38,12498.32,3409.06,South Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Wednesday,17,21.43,2651.23,False,True
INV00789,2023-02-22,CUST1011,Product4870,Lip Balm,Cosmetics & Skincare,4,596.48,2385.92,1355.16,1030.76,West Branch,Debit Card,2023,2,Feb,Feb-2023,Q1,Wednesday,8,43.2,596.48,False,False
INV00790,2023-01-15,CUST1029,Product2649,Ciprofloxacin 500Mg,Prescription Drugs,4,640.2,2560.8,2206.32,354.48,East Branch,Upi,2023,1,Jan,Jan-2023,Q1,Sunday,2,13.84,640.2,True,False
INV00791,2023-08-02,CUST1090,Product5938,Omega-3 Capsules,Supplements & Vitamins,4,168.93,675.72,489.5,186.22,South Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Wednesday,31,27.56,168.93,False,False
INV00792,2023-10-01,CUST1137,Product4554,Moisturizer Cream,Cosmetics & Skincare,3,605.28,1815.84,1217.52,598.32,South Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Sunday,39,32.95,605.28,True,False
INV00793,2023-03-19,CUST1039,Product9212,Zinc Tablets,Supplements & Vitamins,4,717.23,2868.92,2115.6,753.32,West Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Sunday,11,26.26,717.23,True,False
INV00794,2023-07-07,CUST1050,Product2174,Cetirizine 10Mg,Otc Medicines,7,64.9,454.3,287.47,166.83,West Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Friday,27,36.72,64.9,False,False
INV00795,2023-05-01,CUST1101,Product8111,Nebulizer,Medical Devices,4,497.36,1989.44,1511.95,477.49,East Branch,Debit Card,2023,5,May,May-2023,Q2,Monday,18,24.0,497.36,False,False
INV00796,2023-08-02,CUST1100,Product4083,Multivitamin Tablets,Supplements & Vitamins,1,1028.26,1028.26,639.59,388.67,East Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Wednesday,31,37.8,1028.26,False,False
INV00797,2023-05-15,CUST1070,Product6463,Bp Monitor,Medical Devices,2,2613.78,5227.56,3912.57,1314.99,West Branch,Insurance,2023,5,May,May-2023,Q2,Monday,20,25.15,2613.78,False,True
INV00798,2023-12-24,CUST1024,Product1320,Baby Powder,Baby & Mother Care,2,247.67,495.34,396.18,99.16,South Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Sunday,51,20.02,247.67,True,False
INV00799,2023-07-18,CUST1139,Product8637,Antacid Syrup,Otc Medicines,4,89.07,356.28,279.86,76.42,Central Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Tuesday,29,21.45,89.07,False,False
INV00800,2023-07-29,CUST1024,Product9809,Cetirizine 10Mg,Otc Medicines,4,332.79,1331.16,996.09,335.07,South Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Saturday,30,25.17,332.79,True,False
INV00801,2023-09-18,CUST1098,Product5381,Baby Food 200G,Baby & Mother Care,5,673.34,3366.7,2524.55,842.15,North Branch,Cash,2023,9,Sep,Sep-2023,Q3,Monday,38,25.01,673.34,False,True
INV00802,2023-01-07,CUST1053,Product5581,Turmeric Capsules,Herbal & Ayurvedic,7,87.96,615.72,369.72,246.0,West Branch,Insurance,2023,1,Jan,Jan-2023,Q1,Saturday,1,39.95,87.96,True,False
INV00803,2023-08-18,CUST1067,Product7035,Moisturizer Cream,Cosmetics & Skincare,2,316.2,632.4,363.13,269.27,West Branch,Upi,2023,8,Aug,Aug-2023,Q3,Friday,33,42.58,316.2,False,False
INV00804,2023-07-08,CUST1147,Product3105,Iron Supplement,Supplements & Vitamins,3,590.46,1771.38,1155.52,615.86,South Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Saturday,27,34.77,590.46,True,False
INV00805,2023-10-08,CUST1025,Product4110,Atorvastatin 20Mg,Prescription Drugs,2,210.29,420.58,357.49,63.09,West Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Sunday,40,15.0,210.29,True,False
INV00806,2023-05-27,CUST1123,Product6024,Turmeric Capsules,Herbal & Ayurvedic,3,89.4,268.2,184.5,83.7,West Branch,Upi,2023,5,May,May-2023,Q2,Saturday,21,31.21,89.4,True,False
INV00807,2023-09-15,CUST1123,Product4293,Cetirizine 10Mg,Otc Medicines,6,191.5,1149.0,875.41,273.59,West Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Friday,37,23.81,191.5,False,False
INV00808,2023-08-14,CUST1097,Product8173,Paracetamol 500Mg,Otc Medicines,7,41.66,291.62,201.25,90.37,West Branch,Upi,2023,8,Aug,Aug-2023,Q3,Monday,33,30.99,41.66,False,False
INV00809,2023-08-23,CUST1040,Product2823,Hair Oil,Cosmetics & Skincare,5,471.99,2359.95,1202.28,1157.67,West Branch,Cash,2023,8,Aug,Aug-2023,Q3,Wednesday,34,49.05,471.99,False,False
INV00810,2023-05-17,CUST1054,Product2777,Digital Thermometer,Medical Devices,6,2013.49,12080.94,10063.08,2017.86,East Branch,Credit Card,2023,5,May,May-2023,Q2,Wednesday,20,16.7,2013.49,False,True
INV00811,2023-10-29,CUST1049,Product2325,Atorvastatin 20Mg,Prescription Drugs,4,597.48,2389.92,1834.63,555.29,East Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Sunday,43,23.23,597.48,True,False
INV00812,2023-12-18,CUST1110,Product3355,Teething Gel,Baby & Mother Care,5,639.14,3195.7,2385.69,810.01,West Branch,Cash,2023,12,Dec,Dec-2023,Q4,Monday,51,25.35,639.14,False,False
INV00813,2023-07-24,CUST1085,Product6316,Baby Food 200G,Baby & Mother Care,1,592.22,592.22,462.59,129.63,Central Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Monday,30,21.89,592.22,False,False
INV00814,2023-11-09,CUST1113,Product9424,Ors Sachets,Otc Medicines,3,188.14,564.42,389.93,174.49,South Branch,Cash,2023,11,Nov,Nov-2023,Q4,Thursday,45,30.91,188.14,False,False
INV00815,2023-08-05,CUST1039,Product1823,Calcium + D3,Supplements & Vitamins,4,1065.06,4260.24,2942.24,1318.0,East Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Saturday,31,30.94,1065.06,True,True
INV00816,2023-10-18,CUST1102,Product4306,Azithromycin 500Mg,Prescription Drugs,4,773.24,3092.96,2392.8,700.16,Central Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Wednesday,42,22.64,773.24,False,False
INV00817,2023-11-27,CUST1093,Product1191,Neem Capsules,Herbal & Ayurvedic,4,118.0,472.0,338.45,133.55,North Branch,Credit Card,2023,11,Nov,Nov-2023,Q4,Monday,48,28.29,118.0,False,False
INV00818,2023-08-19,CUST1098,Product6494,Zinc Tablets,Supplements & Vitamins,4,160.62,642.48,457.96,184.52,South Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Saturday,33,28.72,160.62,True,False
INV00819,2023-04-03,CUST1143,Product9414,Sunscreen Spf50,Cosmetics & Skincare,4,230.18,920.72,536.36,384.36,South Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Monday,14,41.75,230.18,False,False
INV00820,2023-01-23,CUST1077,Product2014,Ashwagandha Tablets,Herbal & Ayurvedic,4,556.29,2225.16,1420.64,804.52,East Branch,Cash,2023,1,Jan,Jan-2023,Q1,Monday,4,36.16,556.29,False,False
INV00821,2023-11-06,CUST1043,Product6976,Nebulizer,Medical Devices,7,3332.86,23330.02,19579.97,3750.05,Central Branch,Upi,2023,11,Nov,Nov-2023,Q4,Monday,45,16.07,3332.86,False,True
INV00822,2023-03-08,CUST1119,Product9789,Calcium + D3,Supplements & Vitamins,7,632.6,4428.2,2625.36,1802.84,Central Branch,Upi,2023,3,Mar,Mar-2023,Q1,Wednesday,10,40.71,632.6,False,True
INV00823,2023-10-25,CUST1136,Product8574,Baby Diaper Pack,Baby & Mother Care,4,1155.22,4620.88,3148.3,1472.58,West Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Wednesday,43,31.87,1155.22,False,True
INV00824,2023-04-24,CUST1019,Product3423,Moisturizer Cream,Cosmetics & Skincare,5,563.16,2815.8,1349.87,1465.93,West Branch,Cash,2023,4,Apr,Apr-2023,Q2,Monday,17,52.06,563.16,False,False
INV00825,2023-10-27,CUST1145,Product7222,Teething Gel,Baby & Mother Care,5,532.96,2664.8,1786.43,878.37,West Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Friday,43,32.96,532.96,False,False
INV00826,2023-04-13,CUST1116,Product1225,Ciprofloxacin 500Mg,Prescription Drugs,2,762.16,1524.32,1152.4,371.92,South Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Thursday,15,24.4,762.16,False,False
INV00827,2023-12-11,CUST1086,Product7558,Teething Gel,Baby & Mother Care,1,336.53,336.53,212.18,124.35,South Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Monday,50,36.95,336.53,False,False
INV00828,2023-05-13,CUST1046,Product3835,Omega-3 Capsules,Supplements & Vitamins,1,690.95,690.95,384.4,306.55,North Branch,Credit Card,2023,5,May,May-2023,Q2,Saturday,19,44.37,690.95,True,False
INV00829,2023-04-14,CUST1054,Product2963,B-Complex,Supplements & Vitamins,7,301.2,2108.4,1054.48,1053.92,North Branch,Debit Card,2023,4,Apr,Apr-2023,Q2,Friday,15,49.99,301.2,False,False
INV00830,2023-01-23,CUST1131,Product9101,Ibuprofen 400Mg,Otc Medicines,7,51.24,358.68,284.59,74.09,North Branch,Upi,2023,1,Jan,Jan-2023,Q1,Monday,4,20.66,51.24,False,False
INV00831,2023-09-30,CUST1099,Product5607,Moisturizer Cream,Cosmetics & Skincare,1,248.92,248.92,131.55,117.37,East Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Saturday,39,47.15,248.92,True,False
INV00832,2023-06-26,CUST1011,Product8013,Cough Syrup,Otc Medicines,4,137.68,550.72,411.78,138.94,West Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Monday,26,25.23,137.68,False,False
INV00833,2023-12-23,CUST1040,Product5418,Baby Powder,Baby & Mother Care,1,1105.26,1105.26,701.92,403.34,North Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Saturday,51,36.49,1105.26,True,False
INV00834,2023-09-29,CUST1039,Product5784,Cough Syrup,Otc Medicines,3,153.92,461.76,279.79,181.97,South Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Friday,39,39.41,153.92,False,False
INV00835,2023-05-09,CUST1021,Product1292,Amlodipine 5Mg,Prescription Drugs,5,310.17,1550.85,1262.81,288.04,North Branch,Insurance,2023,5,May,May-2023,Q2,Tuesday,19,18.57,310.17,False,False
INV00836,2023-04-03,CUST1024,Product7154,Hair Oil,Cosmetics & Skincare,1,158.92,158.92,90.41,68.51,North Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Monday,14,43.11,158.92,False,False
INV00837,2023-05-21,CUST1088,Product2103,Amlodipine 5Mg,Prescription Drugs,3,701.87,2105.61,1593.03,512.58,East Branch,Credit Card,2023,5,May,May-2023,Q2,Sunday,20,24.34,701.87,True,False
INV00838,2023-05-08,CUST1103,Product4384,Amlodipine 5Mg,Prescription Drugs,2,695.29,1390.58,1110.58,280.0,Central Branch,Credit Card,2023,5,May,May-2023,Q2,Monday,19,20.14,695.29,False,False
INV00839,2023-01-16,CUST1081,Product6755,Omega-3 Capsules,Supplements & Vitamins,7,808.68,5660.76,3578.03,2082.73,Central Branch,Upi,2023,1,Jan,Jan-2023,Q1,Monday,3,36.79,808.68,False,True
INV00840,2023-10-24,CUST1026,Product1614,Zinc Tablets,Supplements & Vitamins,6,527.44,3164.64,1694.37,1470.27,East Branch,Upi,2023,10,Oct,Oct-2023,Q4,Tuesday,43,46.46,527.44,False,False
INV00841,2023-10-02,CUST1070,Product4696,B-Complex,Supplements & Vitamins,3,1082.69,3248.07,2062.57,1185.5,West Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Monday,40,36.5,1082.69,False,False
INV00842,2023-06-02,CUST1115,Product4845,Omeprazole 20Mg,Prescription Drugs,5,286.82,1434.1,1148.47,285.63,North Branch,Cash,2023,6,Jun,Jun-2023,Q2,Friday,22,19.92,286.82,False,False
INV00843,2023-12-23,CUST1052,Product3513,Ibuprofen 400Mg,Otc Medicines,4,267.59,1070.36,788.37,281.99,West Branch,Cash,2023,12,Dec,Dec-2023,Q4,Saturday,51,26.35,267.59,True,False
INV00844,2023-04-03,CUST1053,Product7800,Azithromycin 500Mg,Prescription Drugs,7,362.04,2534.28,2208.7,325.58,West Branch,Upi,2023,4,Apr,Apr-2023,Q2,Monday,14,12.85,362.04,False,False
INV00845,2023-09-17,CUST1149,Product1716,Baby Food 200G,Baby & Mother Care,1,676.64,676.64,463.3,213.34,West Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Sunday,37,31.53,676.64,True,False
INV00846,2023-06-10,CUST1149,Product2069,Baby Food 200G,Baby & Mother Care,7,699.94,4899.58,3466.83,1432.75,West Branch,Cash,2023,6,Jun,Jun-2023,Q2,Saturday,23,29.24,699.94,True,True
INV00847,2023-10-02,CUST1079,Product1597,Breast Pump,Baby & Mother Care,5,631.28,3156.4,2229.1,927.3,North Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Monday,40,29.38,631.28,False,False
INV00848,2023-05-21,CUST1077,Product7554,Moisturizer Cream,Cosmetics & Skincare,2,378.23,756.46,465.28,291.18,North Branch,Upi,2023,5,May,May-2023,Q2,Sunday,20,38.49,378.23,True,False
INV00849,2023-04-04,CUST1145,Product3855,Azithromycin 500Mg,Prescription Drugs,3,375.69,1127.07,837.75,289.32,East Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Tuesday,14,25.67,375.69,False,False
INV00850,2023-07-04,CUST1074,Product5987,Omeprazole 20Mg,Prescription Drugs,1,807.24,807.24,682.95,124.29,North Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Tuesday,27,15.4,807.24,False,False
INV00851,2023-07-05,CUST1037,Product9325,Breast Pump,Baby & Mother Care,4,545.53,2182.12,1409.85,772.27,North Branch,Upi,2023,7,Jul,Jul-2023,Q3,Wednesday,27,35.39,545.53,False,False
INV00852,2023-05-05,CUST1102,Product9444,Azithromycin 500Mg,Prescription Drugs,2,640.94,1281.88,1087.1,194.78,South Branch,Debit Card,2023,5,May,May-2023,Q2,Friday,18,15.19,640.94,False,False
INV00853,2023-02-05,CUST1011,Product4241,Teething Gel,Baby & Mother Care,3,866.34,2599.02,1705.81,893.21,South Branch,Insurance,2023,2,Feb,Feb-2023,Q1,Sunday,5,34.37,866.34,True,False
INV00854,2023-10-16,CUST1058,Product6783,Vitamin C 500Mg,Otc Medicines,7,155.97,1091.79,843.21,248.58,Central Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Monday,42,22.77,155.97,False,False
INV00855,2023-08-18,CUST1067,Product2079,Ciprofloxacin 500Mg,Prescription Drugs,7,277.02,1939.14,1580.14,359.0,East Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Friday,33,18.51,277.02,False,False
INV00856,2023-10-30,CUST1071,Product6006,Giloy Juice,Herbal & Ayurvedic,7,216.8,1517.6,930.88,586.72,North Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Monday,44,38.66,216.8,False,False
INV00857,2023-03-25,CUST1071,Product3653,Ibuprofen 400Mg,Otc Medicines,4,154.89,619.56,442.5,177.06,South Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Saturday,12,28.58,154.89,True,False
INV00858,2023-08-01,CUST1149,Product1789,Cough Syrup,Otc Medicines,3,204.71,614.13,447.21,166.92,West Branch,Upi,2023,8,Aug,Aug-2023,Q3,Tuesday,31,27.18,204.71,False,False
INV00859,2023-09-27,CUST1024,Product4003,Moisturizer Cream,Cosmetics & Skincare,1,147.74,147.74,90.65,57.09,West Branch,Upi,2023,9,Sep,Sep-2023,Q3,Wednesday,39,38.64,147.74,False,False
INV00860,2023-01-26,CUST1075,Product1946,Turmeric Capsules,Herbal & Ayurvedic,5,395.89,1979.45,1305.79,673.66,South Branch,Cash,2023,1,Jan,Jan-2023,Q1,Thursday,4,34.03,395.89,False,False
INV00861,2023-10-22,CUST1029,Product3986,Calcium + D3,Supplements & Vitamins,5,878.84,4394.2,3277.94,1116.26,South Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Sunday,42,25.4,878.84,True,True
INV00862,2023-02-11,CUST1115,Product5480,Iron Supplement,Supplements & Vitamins,2,979.64,1959.28,1362.79,596.49,South Branch,Credit Card,2023,2,Feb,Feb-2023,Q1,Saturday,6,30.44,979.64,True,False
INV00863,2023-08-19,CUST1137,Product1109,Bp Monitor,Medical Devices,2,1243.04,2486.08,1829.15,656.93,West Branch,Debit Card,2023,8,Aug,Aug-2023,Q3,Saturday,33,26.42,1243.04,True,False
INV00864,2023-06-17,CUST1137,Product1104,Amoxicillin 500Mg,Prescription Drugs,1,285.72,285.72,240.25,45.47,Central Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Saturday,24,15.91,285.72,True,False
INV00865,2023-05-14,CUST1016,Product5992,Baby Lotion,Baby & Mother Care,4,300.02,1200.08,981.05,219.03,East Branch,Upi,2023,5,May,May-2023,Q2,Sunday,19,18.25,300.02,True,False
INV00866,2023-12-03,CUST1125,Product1238,Protein Powder,Supplements & Vitamins,7,1018.96,7132.72,4586.93,2545.79,South Branch,Upi,2023,12,Dec,Dec-2023,Q4,Sunday,48,35.69,1018.96,True,True
INV00867,2023-05-12,CUST1077,Product2996,Hand Sanitizer,Cosmetics & Skincare,2,58.26,116.52,69.43,47.09,Central Branch,Insurance,2023,5,May,May-2023,Q2,Friday,19,40.41,58.26,False,False
INV00868,2023-02-27,CUST1028,Product8714,Cough Syrup,Otc Medicines,3,165.83,497.49,383.78,113.71,East Branch,Cash,2023,2,Feb,Feb-2023,Q1,Monday,9,22.86,165.83,False,False
INV00869,2023-07-07,CUST1069,Product3367,Ciprofloxacin 500Mg,Prescription Drugs,5,647.78,3238.9,2393.05,845.85,East Branch,Cash,2023,7,Jul,Jul-2023,Q3,Friday,27,26.12,647.78,False,False
INV00870,2023-04-15,CUST1060,Product8036,Ciprofloxacin 500Mg,Prescription Drugs,7,214.14,1498.98,1088.17,410.81,South Branch,Cash,2023,4,Apr,Apr-2023,Q2,Saturday,15,27.41,214.14,True,False
INV00871,2023-06-18,CUST1014,Product3211,Amoxicillin 500Mg,Prescription Drugs,3,543.41,1630.23,1417.78,212.45,Central Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Sunday,24,13.03,543.41,True,False
INV00872,2023-03-26,CUST1051,Product5521,Antiseptic Cream,Cosmetics & Skincare,7,248.22,1737.54,1091.5,646.04,West Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Sunday,12,37.18,248.22,True,False
INV00873,2023-09-14,CUST1015,Product7331,Nebulizer,Medical Devices,7,3465.7,24259.9,20355.29,3904.61,Central Branch,Cash,2023,9,Sep,Sep-2023,Q3,Thursday,37,16.09,3465.7,False,True
